%%%Pine MK for Kat ,,"fname is the list of .wav files that contain vessel noise, irrespective of type, duration and SNR",,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
FALL,,,,,,,FOR PLOTTING,,,COUNTS PER DAY,
Detection,Receiver,Year,Month,Day,fname,File Start Time,DATE,Start,,Date,
,1208258594,2018,06,22,1208258594.180622184502.wav,18:45:02,06/22/2018,18.75055556,,,
,1208258594,2018,06,22,1208258594.180622204502.wav,20:45:02,06/22/2018,20.75055556,,,
,1208258594,2018,06,22,1208258594.180622214502.wav,21:45:02,06/22/2018,21.75055556,,,
,1208258594,2018,06,22,1208258594.180622221502.wav,22:15:02,06/22/2018,22.25055556,,,
,1208258594,2018,06,23,1208258594.180623124502.wav,12:45:02,06/23/2018,12.75055556,,,
,1208258594,2018,06,23,1208258594.180623170002.wav,17:00:02,06/23/2018,17.00055556,,,
,1208258594,2018,06,23,1208258594.180623171502.wav,17:15:02,06/23/2018,17.25055556,,,
,1208258594,2018,06,23,1208258594.180623174502.wav,17:45:02,06/23/2018,17.75055556,,,
,1208258594,2018,06,23,1208258594.180623180002.wav,18:00:02,06/23/2018,18.00055556,,,
,1208258594,2018,06,23,1208258594.180623190002.wav,19:00:02,06/23/2018,19.00055556,,,
,1208258594,2018,06,24,1208258594.180624131502.wav,13:15:02,06/24/2018,13.25055556,,,
,1208258594,2018,06,24,1208258594.180624154502.wav,15:45:02,06/24/2018,15.75055556,,,
,1208258594,2018,06,24,1208258594.180624160002.wav,16:00:02,06/24/2018,16.00055556,,,
,1208258594,2018,06,24,1208258594.180624163002.wav,16:30:02,06/24/2018,16.50055556,,,
,1208258594,2018,06,24,1208258594.180624183002.wav,18:30:02,06/24/2018,18.50055556,,,
,1208258594,2018,06,25,1208258594.180625123002.wav,12:30:02,06/25/2018,12.50055556,,,
,1208258594,2018,06,25,1208258594.180625130002.wav,13:00:02,06/25/2018,13.00055556,,,
,1208258594,2018,06,25,1208258594.180625173002.wav,17:30:02,06/25/2018,17.50055556,,,
,1208258594,2018,06,25,1208258594.180625180002.wav,18:00:02,06/25/2018,18.00055556,,,
,1208258594,2018,06,26,1208258594.180626140002.wav,14:00:02,06/26/2018,14.00055556,,,
,1208258594,2018,06,26,1208258594.180626143002.wav,14:30:02,06/26/2018,14.50055556,,,
,1208258594,2018,06,26,1208258594.180626153002.wav,15:30:02,06/26/2018,15.50055556,,,
,1208258594,2018,06,26,1208258594.180626170002.wav,17:00:02,06/26/2018,17.00055556,,,
,1208258594,2018,06,26,1208258594.180626181502.wav,18:15:02,06/26/2018,18.25055556,,,
,1208258594,2018,06,26,1208258594.180626190002.wav,19:00:02,06/26/2018,19.00055556,,,
,1208258594,2018,06,26,1208258594.180626210002.wav,21:00:02,06/26/2018,21.00055556,,,
,1208258594,2018,06,27,1208258594.180627071502.wav,07:15:02,06/27/2018,7.250555556,,,
,1208258594,2018,06,27,1208258594.180627084502.wav,08:45:02,06/27/2018,8.750555556,,,
,1208258594,2018,06,27,1208258594.180627103002.wav,10:30:02,06/27/2018,10.50055556,,,
,1208258594,2018,06,27,1208258594.180627191502.wav,19:15:02,06/27/2018,19.25055556,,,
,1208258594,2018,06,27,1208258594.180627201502.wav,20:15:02,06/27/2018,20.25055556,,,
,1208258594,2018,06,27,1208258594.180627204502.wav,20:45:02,06/27/2018,20.75055556,,,
,1208258594,2018,06,28,1208258594.180628083002.wav,08:30:02,06/28/2018,8.500555556,,,
,1208258594,2018,06,28,1208258594.180628091502.wav,09:15:02,06/28/2018,9.250555556,,,
,1208258594,2018,06,28,1208258594.180628110002.wav,11:00:02,06/28/2018,11.00055556,,,
,1208258594,2018,06,28,1208258594.180628114502.wav,11:45:02,06/28/2018,11.75055556,,,
,1208258594,2018,06,28,1208258594.180628121502.wav,12:15:02,06/28/2018,12.25055556,,,
,1208258594,2018,06,28,1208258594.180628150002.wav,15:00:02,06/28/2018,15.00055556,,,
,1208258594,2018,06,28,1208258594.180628151502.wav,15:15:02,06/28/2018,15.25055556,,,
,1208258594,2018,06,28,1208258594.180628161502.wav,16:15:02,06/28/2018,16.25055556,,,
,1208258594,2018,06,28,1208258594.180628171502.wav,17:15:02,06/28/2018,17.25055556,,,
,1208258594,2018,06,28,1208258594.180628183002.wav,18:30:02,06/28/2018,18.50055556,,,
,1208258594,2018,06,29,1208258594.180629111502.wav,11:15:02,06/29/2018,11.25055556,,,
,1208258594,2018,06,29,1208258594.180629113002.wav,11:30:02,06/29/2018,11.50055556,,,
,1208258594,2018,06,29,1208258594.180629133002.wav,13:30:02,06/29/2018,13.50055556,,,
,1208258594,2018,06,29,1208258594.180629140002.wav,14:00:02,06/29/2018,14.00055556,,,
,1208258594,2018,06,29,1208258594.180629170002.wav,17:00:02,06/29/2018,17.00055556,,,
,1208258594,2018,06,29,1208258594.180629171502.wav,17:15:02,06/29/2018,17.25055556,,,
,1208258594,2018,06,29,1208258594.180629183002.wav,18:30:02,06/29/2018,18.50055556,,,
,1208258594,2018,06,29,1208258594.180629184502.wav,18:45:02,06/29/2018,18.75055556,,,
,1208258594,2018,06,30,1208258594.180630090002.wav,09:00:02,06/30/2018,9.000555556,,,
,1208258594,2018,06,30,1208258594.180630184502.wav,18:45:02,06/30/2018,18.75055556,,,
,1208258594,2018,06,30,1208258594.180630201502.wav,20:15:02,06/30/2018,20.25055556,,,
,1208258594,2018,06,30,1208258594.180630220002.wav,22:00:02,06/30/2018,22.00055556,,,
,1208258594,2018,06,30,1208258594.180630234502.wav,23:45:02,06/30/2018,23.75055556,,,
,1208258594,2018,07,01,1208258594.180701000002.wav,00:00:02,07/01/2018,0.000555556,,,
,1208258594,2018,07,01,1208258594.180701001502.wav,00:15:02,07/01/2018,0.250555556,,,
,1208258594,2018,07,01,1208258594.180701003002.wav,00:30:02,07/01/2018,0.500555556,,,
,1208258594,2018,07,01,1208258594.180701004502.wav,00:45:02,07/01/2018,0.750555556,,,
,1208258594,2018,07,01,1208258594.180701101502.wav,10:15:02,07/01/2018,10.25055556,,,
,1208258594,2018,07,01,1208258594.180701104502.wav,10:45:02,07/01/2018,10.75055556,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,1207988255,2603,05,03,1207988255.190503180002.sud,18:00:02,05/03/2019,18.00055556,,,
,1207988255,2603,05,03,1207988255.190503183002.sud,18:30:02,05/03/2019,18.50055556,,,
,1207988255,2603,05,03,1207988255.190503203002.sud,20:30:02,05/03/2019,20.50055556,,,
,1207988255,2603,05,03,1207988255.190503233002.sud,23:30:02,05/03/2019,23.50055556,,,
,1207988255,2603,05,04,1207988255.190504000002.sud,00:00:02,05/04/2019,0.000555556,,,
,1207988255,2603,05,04,1207988255.190504003002.sud,00:30:02,05/04/2019,0.500555556,,,
,1207988255,2603,05,04,1207988255.190504010002.sud,01:00:02,05/04/2019,1.000555556,,,
,1207988255,2603,05,04,1207988255.190504013002.sud,01:30:02,05/04/2019,1.500555556,,,
,1207988255,2603,05,04,1207988255.190504020002.sud,02:00:02,05/04/2019,2.000555556,,,
,1207988255,2603,05,04,1207988255.190504023002.sud,02:30:02,05/04/2019,2.500555556,,,
,1207988255,2603,05,04,1207988255.190504030002.sud,03:00:02,05/04/2019,3.000555556,,,
,1207988255,2603,05,04,1207988255.190504053002.sud,05:30:02,05/04/2019,5.500555556,,,
,1207988255,2603,05,04,1207988255.190504070002.sud,07:00:02,05/04/2019,7.000555556,,,
,1207988255,2603,05,04,1207988255.190504080002.sud,08:00:02,05/04/2019,8.000555556,,,
,1207988255,2603,05,04,1207988255.190504090002.sud,09:00:02,05/04/2019,9.000555556,,,
,1207988255,2603,05,04,1207988255.190504103002.sud,10:30:02,05/04/2019,10.50055556,,,
,1207988255,2603,05,04,1207988255.190504110002.sud,11:00:02,05/04/2019,11.00055556,,,
